"","Analyte1","Analyte2","interaction_coeff","Pval","FDRadjPval","rsquared"
"LANCL3__V__AM98","LANCL3","AM98",-0.32753019076297,4.7037086200055e-09,1.44991553417428e-05,0.101504068107513
"COPG2IT1__V__AM98","COPG2IT1","AM98",-0.318212713436926,4.48755373607233e-09,1.4008503103285e-05,0.104560516750592
"COLEC10__V__AM98","COLEC10","AM98",-0.302517309307659,5.44264360600736e-09,1.59601257603904e-05,0.100287659652002
"IGSF5__V__TF28.1","IGSF5","TF28.1",-0.280027188340563,0.00153144860955948,0.0454525132009037,0.107217314603362
"CXCL5__V__AM98","CXCL5","AM98",-0.271851300213193,2.07757052641008e-09,8.37952756496529e-06,0.100186287369012
"FLJ12529__V__QI11173","FLJ12529","QI11173",-0.258529423735415,0.000513935182669686,0.0245428737479531,0.130225417820662
"LOC647147__V__TF28.1","LOC647147","TF28.1",-0.253628285926465,0.0017610678008483,0.0491182268945059,0.106716032882529
"LOC150383__V__QI11173","LOC150383","QI11173",-0.252750826306556,0.000587102003927388,0.0264889016047848,0.129836904663336
"CASK__V__TF24.1","CASK","TF24.1",-0.252657914516003,9.97291039082934e-05,0.0095065083052813,0.100738394943363
"PADI3__V__QI11173","PADI3","QI11173",-0.250976901026975,0.000999736117440982,0.0358040666717215,0.128456212311067
"DKFZp451M2119__V__QI11173","DKFZp451M2119","QI11173",-0.250126231555285,0.000534718050374321,0.0251101096781727,0.130134144802405
"GPATCH2__V__TF24.1","GPATCH2","TF24.1",-0.25007537973961,9.92687262813137e-05,0.00948115465404317,0.100571101146042
"RNU105B__V__QI6449","RNU105B","QI6449",-0.245505084949824,1.12376528986582e-05,0.00253494984918054,0.103126032274449
"KRTAP7.1__V__QI11173","KRTAP7.1","QI11173",-0.243594902583998,0.000849688859121116,0.0326593907482931,0.128787085337035
"UBE2D3__V__QI11173","UBE2D3","QI11173",-0.243179923985678,0.000722453939886567,0.0298056798931548,0.129388356988284
"TNFSF12.TNFSF13__V__QI11173","TNFSF12.TNFSF13","QI11173",-0.242386919863991,0.00074255213996239,0.0302723002643678,0.129217846770159
"GALNT5__V__QI11173","GALNT5","QI11173",-0.239266767604321,0.000817002822247075,0.0319454339834064,0.128766453865032
"OSR1__V__QI11173","OSR1","QI11173",-0.238457196491901,0.0012789512762225,0.0410997735339175,0.127769747290828
"LOC100128346__V__QI6449","LOC100128346","QI6449",-0.235649585156858,3.56709122362972e-05,0.00513823732332545,0.100052907748634
"LOC100132628__V__QI11173","LOC100132628","QI11173",-0.234187129304616,0.00126077852596731,0.0407765221050846,0.127622061971678
"AXL__V__QI11173","AXL","QI11173",-0.234036576350885,0.000329868592297701,0.0190595474690964,0.131386569367551
"SRC__V__QI11173","SRC","QI11173",-0.232208434679161,0.00178193633808809,0.0494343639028379,0.126857697544704
"KIF7__V__QI10610","KIF7","QI10610",-0.230479187231987,0.000463578660069085,0.0231564193683595,0.15099087902785
"KRT35__V__QI11173","KRT35","QI11173",-0.229108885153432,0.000756901328104922,0.0306003126988532,0.129010634827393
"EDA__V__QI14746","EDA","QI14746",-0.226989418121829,0.000130903347052068,0.0111547426845577,0.103277651939946
"SNORD14B__V__QI10610","SNORD14B","QI10610",-0.224346501366239,0.000586546179706911,0.0264753311800659,0.150288144531287
"LOC54103__V__TF24.1","LOC54103","TF24.1",-0.223623656238255,6.43716963765047e-05,0.00732818385296851,0.101978602606285
"DKFZp451M2119__V__QI10610","DKFZp451M2119","QI10610",-0.223151292021195,0.000488049329859019,0.0238340140858855,0.15077636535349
"DMP1__V__QI11173","DMP1","QI11173",-0.222911436758001,0.00101776312392043,0.0361704428616789,0.12804021157906
"PIGO__V__TF28.1","PIGO","TF28.1",-0.22245230291882,0.00170844187568682,0.0482912076465386,0.106726057493605
"LOC644544__V__AM86","LOC644544","AM86",-0.22074654123776,3.21292852459019e-06,0.00114829850725911,0.10159550046061
"CD59__V__QI11173","CD59","QI11173",-0.219714344856517,0.00106549755159952,0.0371134449029013,0.128030578383999
"SMOC1__V__QI11173","SMOC1","QI11173",-0.218472131207624,0.00178216198923458,0.0494381483589519,0.126604365664036
"LOC100128371__V__QI11173","LOC100128371","QI11173",-0.218314549385239,0.00109653194406453,0.0377085573825144,0.127819345588345
"LOC645278__V__QI14746","LOC645278","QI14746",-0.218201460164709,8.98623559025227e-05,0.00894257679175791,0.10442246430959
"OSR1__V__QI10610","OSR1","QI10610",-0.217907262725538,0.000891650716780567,0.0335649619344783,0.149079256813404
"LOC728654__V__QI11173","LOC728654","QI11173",-0.217548422152775,0.00152394834417506,0.0453227562038709,0.127239232211774
"KRT15__V__QI13747","KRT15","QI13747",-0.215174024930508,0.000253481040778689,0.0163916480242746,0.104359195328534
"SRC__V__QI10610","SRC","QI10610",-0.213985678764688,0.00115114063436991,0.0387499244795773,0.148425711751314
"LOC646631__V__QI4868","LOC646631","QI4868",-0.213364979383075,0.000535884660797998,0.0251408819778678,0.125006360636442
"NIP30__V__TF28.1","NIP30","TF28.1",-0.21234890017515,0.000850898570565725,0.0326851346265062,0.108913147236719
"UBE2D3__V__QI10610","UBE2D3","QI10610",-0.211968700288704,0.000881748832543289,0.0333574788345282,0.14920827450124
"CCL28__V__QI9116","CCL28","QI9116",-0.211232251067597,0.00152898108177435,0.0454096167884158,0.113401755518945
"FLJ12529__V__QI10610","FLJ12529","QI10610",-0.209591492089533,0.00149457318576991,0.044835885451617,0.147652676379765
"SHCBP1__V__QI13747","SHCBP1","QI13747",-0.209015482561422,0.00044940980775258,0.0227561280077509,0.102793749078056
"TTTY13__V__QI11173","TTTY13","QI11173",-0.207761159943944,0.00115343077305099,0.0387907549362734,0.127551960212685
"LST.3TM12__V__QI10610","LST.3TM12","QI10610",-0.207340768544688,0.000553933604193928,0.0256164239436702,0.150252334083915
"OR8B2__V__QI10610","OR8B2","QI10610",-0.207257752616222,0.000884556908035571,0.0334176867608351,0.148870799890649
"LOC100134699__V__QI6449","LOC100134699","QI6449",-0.207151893398173,1.6320917051324e-05,0.0031939152962633,0.101870347559615
"CLLU1__V__QI4868","CLLU1","QI4868",-0.206025289455879,0.00112126449836177,0.0381819978569848,0.122869148354522
"LOC644662__V__QI11173","LOC644662","QI11173",-0.204904312297165,0.00167922425248627,0.0478363067802228,0.126459654687797
"SNAP47__V__TF28.1","SNAP47","TF28.1",-0.203572414770481,0.00107584577777992,0.0373054929537468,0.108557945667386
"LOC653735__V__TF06.1","LOC653735","TF06.1",-0.203528314223211,2.92392074663033e-08,4.94492261619523e-05,0.102499062796244
"KRT35__V__QI10610","KRT35","QI10610",-0.203213951732453,0.000745792583468262,0.0303445361839466,0.149536908081658
"LOC100132938__V__QI4868","LOC100132938","QI4868",-0.201829328542218,0.000148759224379168,0.0120190768938914,0.12807285319651
"C20orf144__V__QI4868","C20orf144","QI4868",-0.201718768117076,0.000489070174338395,0.0238622816397018,0.124066592533498
"TMEM176B__V__QI3598","TMEM176B","QI3598",-0.201704627174101,0.000471474333523883,0.0233746100653144,0.155309839631599
"LOC100128346__V__QI4868","LOC100128346","QI4868",-0.201658152874113,0.000680240439812523,0.0288000178233934,0.124086210121835
"LOC727805__V__QI11173","LOC727805","QI11173",-0.201344761893776,0.000967088352404368,0.0351383874337757,0.128323159938563
"SH3GL3__V__QI4868","SH3GL3","QI4868",-0.201338004931877,0.000687246989552812,0.028972230676306,0.124170271508044
"ZNF625__V__QI4868","ZNF625","QI4868",-0.201111734371613,0.000730892357272997,0.0300040992817958,0.1242356402554
"LOC643094__V__QI10610","LOC643094","QI10610",-0.20068978325747,0.00144881690735287,0.0440646909740598,0.147508044395757
"LOC442546__V__QI4868","LOC442546","QI4868",-0.200624137952515,0.000596073403048624,0.026720752250108,0.124267860331139
"LOC653429__V__QI4868","LOC653429","QI4868",-0.199202314192162,0.00111751136814794,0.0381109889016794,0.123583828030713
"LOC643595__V__QI11173","LOC643595","QI11173",-0.198859657632959,0.00178430911484142,0.0494715323301618,0.126276587478462
"LOC497256__V__QI10610","LOC497256","QI10610",-0.198578527710319,0.00123726261715026,0.0403476625708998,0.148059941714282
"C1orf182__V__QI13747","C1orf182","QI13747",-0.19852549481201,0.000618466334993994,0.0272879239493659,0.101629292658802
"OR4D2__V__QI11173","OR4D2","QI11173",-0.198202379496842,0.00136599761290067,0.0426317327276373,0.127096867287972
"PIP5K3__V__QI10610","PIP5K3","QI10610",-0.197970093418379,0.000875257803225191,0.0332215678540474,0.148997840126401
"PRR20E__V__QI11173","PRR20E","QI11173",-0.197658316945379,0.00167757479797925,0.0478117053028691,0.126683521016859
"TTTY18__V__QI4868","TTTY18","QI4868",-0.197489572605219,0.000725354613161663,0.0298736836791579,0.124080184406926
"OR3A4__V__QI6449","OR3A4","QI6449",-0.197367048505572,1.56855676805492e-05,0.00311733908982592,0.100433541460612
"GRK1__V__QI4868","GRK1","QI4868",-0.197059045658236,0.000614753322954359,0.0271982336533883,0.124060105379623
"HIST1H2AA__V__QI4868","HIST1H2AA","QI4868",-0.197033967880496,0.00124213507693639,0.0404370510951162,0.121904592585482
"ARHGEF10L__V__TF28.1","ARHGEF10L","TF28.1",-0.196265556067741,0.000973270836835176,0.0352652561084553,0.109265788654766
"SCN11A__V__QI4868","SCN11A","QI4868",-0.19626516545585,0.00109557217133197,0.0376899103504559,0.122532411823434
"LOC646946__V__QI10610","LOC646946","QI10610",-0.195904486610433,0.000614512149909013,0.0271917388343262,0.149839414308669
"CCDC111__V__QI4868","CCDC111","QI4868",-0.195816330561417,0.00153018295006308,0.04543123278432,0.122588702942171
"KIAA2022__V__QI10610","KIAA2022","QI10610",-0.195813645467505,0.00129602612710644,0.0414021872255616,0.148068842092133
"LOC645231__V__QI13747","LOC645231","QI13747",-0.195685187904781,0.000200578389493907,0.0143094227708491,0.10390842938086
"LOC100130301__V__QI10610","LOC100130301","QI10610",-0.195540533340371,0.00125074526349088,0.0405975389827709,0.147859691415113
"GLTPD2__V__QI4868","GLTPD2","QI4868",-0.195425883861215,0.000504474666645959,0.0242837954508965,0.124124039780098
"LOC643792__V__QI13747","LOC643792","QI13747",-0.195297248367777,0.000500290318623971,0.0241683461090377,0.101978064902922
"MORF4__V__QI1351","MORF4","QI1351",-0.194735941151366,9.29533285532009e-06,0.00225179854333327,0.105252081848965
"CCDC29__V__QI10610","CCDC29","QI10610",-0.194451104828432,0.00102130302242751,0.036240971355241,0.148455566285223
"HHLA3__V__QI10610","HHLA3","QI10610",-0.193923582280849,0.000281893668082379,0.0174244587913178,0.152050029560048
"ZNF670__V__QI13747","ZNF670","QI13747",-0.193906803930675,0.000267646866879847,0.0169161613142203,0.103430012062802
"CUX1__V__QI13747","CUX1","QI13747",-0.19342148611387,0.000338495857037062,0.019346777785121,0.102849794761558
"GIGYF2__V__QI4868","GIGYF2","QI4868",-0.193116513273637,0.00131356726753211,0.0417215187352157,0.123160823650848
"CSN1S2A__V__QI13747","CSN1S2A","QI13747",-0.193009069901215,0.00060327136850893,0.0269098270168724,0.10115009465907
"NLRC3__V__QI9116","NLRC3","QI9116",-0.192878756604789,0.00128908954805152,0.041280423594882,0.113353393917514
"DMP1__V__QI10610","DMP1","QI10610",-0.1927386962052,0.00134585208454568,0.0422805978839012,0.147795321984505
"OR5L2__V__QI4868","OR5L2","QI4868",-0.192657397429497,0.00095290736448986,0.0348389041550099,0.122049756239682
"MAGEC2__V__QI10610","MAGEC2","QI10610",-0.19210980572639,0.00129817228163227,0.0414413566635122,0.14780113621869
"INE2__V__QI4868","INE2","QI4868",-0.191925523729813,0.0013018506020327,0.0415082108467031,0.123235235946135
"LOC730259__V__QI4868","LOC730259","QI4868",-0.19153881218153,0.000714636507014653,0.029626217599539,0.124293253834769
"RABGEF1__V__QI11173","RABGEF1","QI11173",-0.190906500060877,0.000848326042021821,0.0326302615469434,0.128440146189679
"LOC728654__V__QI10610","LOC728654","QI10610",-0.190820027738585,0.00170015535944573,0.0481629843056424,0.14732312107148
"PIN1L__V__QI10610","PIN1L","QI10610",-0.19078937216774,0.00108826367764893,0.0375447384606699,0.148202226879598
"LOC100128371__V__QI10610","LOC100128371","QI10610",-0.190525745806179,0.00130251946751656,0.0415197654988232,0.147852800166273
"OR4C12__V__QI13747","OR4C12","QI13747",-0.190460941836551,0.00090400178502142,0.0338296195720122,0.100273245421824
"DPY30__V__QI4868","DPY30","QI4868",-0.18992375652397,0.00169060160654519,0.0480128130067041,0.121467819162289
"OR4N4__V__QI4868","OR4N4","QI4868",-0.189842322493692,0.000511410568495826,0.0244752874764164,0.123785957502763
"LOC440125__V__QI10610","LOC440125","QI10610",-0.189657187721696,0.000892526579734588,0.0335868021914327,0.148732232522252
"UGT8__V__QI4868","UGT8","QI4868",-0.189373253187967,0.00150013881527067,0.0449298978707908,0.122052588376479
"SIGLEC12__V__QI4868","SIGLEC12","QI4868",-0.189284305505973,0.000700589402242031,0.0292862731607377,0.1244214974017
"SCD5__V__QI11173","SCD5","QI11173",-0.189020553313849,0.00160546862326007,0.0466640398153151,0.126354273207214
"HELT__V__QI4868","HELT","QI4868",-0.189017497165652,0.00137939545874209,0.0428679523598656,0.122380528970015
"NT5DC3__V__QI4868","NT5DC3","QI4868",-0.188980045936636,0.00172739969653987,0.0485865215664336,0.121976481390234
"CHIT1__V__QI10610","CHIT1","QI10610",-0.188832349261697,0.00172565961307236,0.0485579862347163,0.147008273348374
"TMEM150A__V__QI6505","TMEM150A","QI6505",-0.188473110543244,5.43629330049721e-07,0.000358859830120356,0.100372618190207
"UGT1A6__V__QI10610","UGT1A6","QI10610",-0.188453098337404,0.00128822401814789,0.0412664273936753,0.147594661729954
"AXL__V__QI10610","AXL","QI10610",-0.188401674808797,0.00111558096960707,0.0380721888075896,0.148440167146875
"H2AFB3__V__QI11173","H2AFB3","QI11173",-0.188094199029181,0.00167440136533151,0.0477597258089186,0.126422189604948
"FLJ36701__V__QI4868","FLJ36701","QI4868",-0.187674784384936,0.00128987587519796,0.0412930903452107,0.122943062701179
"ELMOD1__V__QI4868","ELMOD1","QI4868",-0.18743044909925,0.00143990851009351,0.0439099723856425,0.122334166471944
"RFPL4B__V__QI4868","RFPL4B","QI4868",-0.187189833713405,0.000978939843545192,0.0353778906625607,0.123277055704643
"LOC644038__V__QI4868","LOC644038","QI4868",-0.187092319346241,0.00066511142054914,0.0284335795569848,0.123672000894265
"DHRS12__V__QI4868","DHRS12","QI4868",-0.187066895288205,0.0012281259321597,0.0401751912029542,0.12293764749057
"LOC339746__V__QI4868","LOC339746","QI4868",-0.187007251031322,0.000155220303040315,0.0123293462652891,0.127679423581987
"OR4D2__V__QI10610","OR4D2","QI10610",-0.186905553306106,0.000649795778218441,0.0280610174925139,0.149628084869344
"CDC42BPG__V__QI10610","CDC42BPG","QI10610",-0.186840234812805,0.00161292288887652,0.0467868060530485,0.147072254346443
"RNASE13__V__TF20","RNASE13","TF20",-0.186508310179937,1.90194040360579e-05,0.00350682830604463,0.101314276573382
"LOC643263__V__QI4868","LOC643263","QI4868",-0.186439210366156,0.00150591021059464,0.0450272998927353,0.122675853757801
"LOC100128302__V__QI4868","LOC100128302","QI4868",-0.186213497812415,0.00135522298869834,0.0424396513758353,0.122523087146367
"OR5M10__V__QI4868","OR5M10","QI4868",-0.185549823016962,0.00081957812122741,0.0320009206654212,0.123260349763371
"FTMT__V__QI4868","FTMT","QI4868",-0.184940650526522,0.000852955909705927,0.0327305555261415,0.123166330946857
"KIT__V__QI13747","KIT","QI13747",-0.184900736252316,0.000879683119455569,0.0333149073285916,0.101128472616978
"PCDHGA11__V__TF14.2","PCDHGA11","TF14.2",-0.184397882112728,0.000272702750565813,0.0171006860744158,0.153930547218388
"KLHL11__V__QI13747","KLHL11","QI13747",-0.184193042512311,0.00037881861520845,0.0206416588809496,0.102583219749949
"C14orf144__V__QI13747","C14orf144","QI13747",-0.18384096133014,0.000523662992887288,0.0248090532719352,0.101577203683614
"LOC645116__V__QI4868","LOC645116","QI4868",-0.183774703473558,0.000557468295201401,0.0257061682043126,0.123919585091809
"LCN15__V__QI10610","LCN15","QI10610",-0.183585083851884,0.00118199455222267,0.0393266044456429,0.148103309364811
"ZNF625__V__QI4924","ZNF625","QI4924",-0.183489965410678,0.00026119672827793,0.0166793929686576,0.119595228386025
"BAALC__V__QI4868","BAALC","QI4868",-0.183068774822076,0.00165569542665085,0.0474602011166251,0.121598041996841
"IQCG__V__QI4868","IQCG","QI4868",-0.183022275084123,0.000739611539496408,0.0302017856505371,0.124028389769073
"UGT2B17__V__QI4868","UGT2B17","QI4868",-0.182109368044072,0.000847494696345995,0.0326152237074383,0.123161479380523
"SCGB2A1__V__QI4868","SCGB2A1","QI4868",-0.181755373118984,0.0013721486645902,0.0427405659534999,0.121616550384768
"KIAA1841__V__QI10610","KIAA1841","QI10610",-0.181447952220191,0.00111258018917933,0.0380131790785208,0.148270502047503
"LOC729412__V__QI4868","LOC729412","QI4868",-0.181383640013844,0.00165501048071014,0.0474483577189375,0.122165219711791
"HRASLS5__V__QI4868","HRASLS5","QI4868",-0.18132982294377,0.00124139737856523,0.0404247129447913,0.122045911090679
"C14orf174__V__QI4687","C14orf174","QI4687",-0.181274400912961,1.65515519388441e-06,0.000744673825051234,0.101634077478177
"RNF126P1__V__QI13747","RNF126P1","QI13747",-0.181241295788819,0.000388387934483146,0.0209285745139145,0.101463336780632
"BREA2__V__QI4868","BREA2","QI4868",-0.181117949451963,0.000494627017371439,0.0240169324752641,0.123461342919044
"CPLX2__V__QI4868","CPLX2","QI4868",-0.180341257376334,0.00135896421677599,0.0425061444624902,0.123126916891138
"GRIK3__V__QI4868","GRIK3","QI4868",-0.180291956092556,0.00168358245808541,0.0479044717816392,0.121311297090883
"NADSYN1__V__TF28.1","NADSYN1","TF28.1",-0.180198024680114,0.00176167982445512,0.049126197541033,0.106323792014149
"PRNT__V__QI4868","PRNT","QI4868",-0.18017089263535,0.00164808441398882,0.0473407133195237,0.121409486860899
"ARSJ__V__QI4868","ARSJ","QI4868",-0.180006805425326,0.000883225317108306,0.0333892186599646,0.12272525563293
"HSPA2__V__QI4868","HSPA2","QI4868",-0.179729938279215,0.00116052803852601,0.0389237516236902,0.121924052291943
"LOC100134644__V__TF3","LOC100134644","TF3",-0.179691401227203,7.64396820047095e-06,0.00199333708848436,0.101827929237165
"TMEM150A__V__QI6467","TMEM150A","QI6467",-0.17946212577553,6.22181209064902e-06,0.00174928514861415,0.102483093575687
"LOC645168__V__QI13747","LOC645168","QI13747",-0.179355164312878,0.00096862682565946,0.0351701258103243,0.100050481622807
"GRIN2D__V__QI1351","GRIN2D","QI1351",-0.178382890456651,2.02065198684851e-05,0.00363795514071859,0.1028912973951
"LOC643142__V__QI4868","LOC643142","QI4868",-0.177885944739116,0.00119141913144392,0.0394950503468635,0.121470818360838
"SPTB__V__QI4868","SPTB","QI4868",-0.177821799162685,0.00117856556115206,0.0392647276920526,0.121978690248451
"LOC285943__V__QI4868","LOC285943","QI4868",-0.177301753875282,0.00154707679817971,0.045707282524821,0.121138510310931
"LOC100132108__V__QI4868","LOC100132108","QI4868",-0.176933503058904,0.00129338767175243,0.0413574564435191,0.121862477449112
"ZKSCAN4__V__QI4868","ZKSCAN4","QI4868",-0.176860429905474,0.000694694640475142,0.0291483556243785,0.12396841048975
"PSD3__V__QI13747","PSD3","QI13747",-0.176812418331186,0.000767686190964641,0.0308498039116728,0.100301818077851
"C21orf24__V__QI4868","C21orf24","QI4868",-0.176701752944016,0.00179097436823783,0.0495755236513886,0.121418919382575
"LOC642521__V__QI4868","LOC642521","QI4868",-0.176688276001212,0.00132531168343653,0.0419203905593133,0.121706311048774
"LOC644319__V__QI4868","LOC644319","QI4868",-0.176681091412796,0.00178349339572184,0.049458063113685,0.121541298201212
"LOC441453__V__QI4868","LOC441453","QI4868",-0.176520147255991,0.00135426683749691,0.0424245018610022,0.121598152208523
"USP17L5__V__QI13747","USP17L5","QI13747",-0.176442853653366,0.000520727221733449,0.0247252000566139,0.101564076784855
"ENPP6__V__QI4868","ENPP6","QI4868",-0.176263665818605,0.000890166841299725,0.0335331418123312,0.122724685836187
"EXD2__V__QI4868","EXD2","QI4868",-0.176245918467313,0.00164341993183958,0.0472699517358874,0.121880101446516
"SNORD116.2__V__QI4868","SNORD116.2","QI4868",-0.176244004150597,0.000443160411065919,0.0225799288485173,0.124430825953629
"ECEL1__V__QI10610","ECEL1","QI10610",-0.176008502058323,0.00177986086213443,0.0494050763779442,0.146763607610004
"LOC100129966__V__QI13747","LOC100129966","QI13747",-0.176003085920011,0.000308365124465926,0.0183418636463885,0.102480886031164
"OR6B3__V__QI4868","OR6B3","QI4868",-0.175742258002736,0.00125400429772224,0.0406559936808113,0.121023118012595
"CCDC140__V__QI4868","CCDC140","QI4868",-0.175741332365662,0.00177850632228444,0.0493854125606038,0.121067040382345
"LOC554226__V__QI4868","LOC554226","QI4868",-0.175685061570006,0.00129692596507225,0.0414189305243505,0.121526130188936
"SLC29A1__V__QI13747","SLC29A1","QI13747",-0.175334726756489,0.000786866275029417,0.0312882366732872,0.1011117050616
"LYPD6B__V__QI6449","LYPD6B","QI6449",-0.175194722864637,8.3266033282018e-06,0.00210292872685669,0.100086207666374
"LOC440829__V__QI6417","LOC440829","QI6417",-0.175095882371696,1.90867468240723e-05,0.00351338352307417,0.101603149976861
"REN__V__QI4868","REN","QI4868",-0.17468529965961,0.00168376866185082,0.0479073060885095,0.120495849187361
"LOC646631__V__QI4924","LOC646631","QI4924",-0.174396130573229,0.000809584022488607,0.0317876013790514,0.116600073990428
"SNORD20__V__QI10610","SNORD20","QI10610",-0.1743144792465,0.00136602682537661,0.0426323130769756,0.147782548539755
"C1orf126__V__QI4868","C1orf126","QI4868",-0.174284441281419,0.000991531038609824,0.035634830617853,0.121663066753738
"SPAG6__V__QI4868","SPAG6","QI4868",-0.174270261683414,0.00061655388188135,0.027240753365679,0.123183815309103
"LOC642863__V__QI10610","LOC642863","QI10610",-0.174068408423388,0.00136235996982171,0.0425662862393155,0.14749841161051
"LOC100134699__V__QI4868","LOC100134699","QI4868",-0.173964921641718,0.000510438308916845,0.0244508072914808,0.124616418515673
"GPR98__V__QI4868","GPR98","QI4868",-0.17387419634777,0.00179104815713611,0.0495773383415746,0.120512743871531
"LOC642405__V__QI4868","LOC642405","QI4868",-0.173645858309607,0.0014169344335774,0.0435223463171579,0.121483895084621
"LOC100132904__V__QI4924","LOC100132904","QI4924",-0.173620762583921,0.000520897301256872,0.0247304489329065,0.117452672296946
"ZNF177__V__QI4868","ZNF177","QI4868",-0.173386309817489,0.00130243086252564,0.0415182173564893,0.122427811107009
"LOC646947__V__QI13747","LOC646947","QI13747",-0.173158859977823,0.000474959530379627,0.0234717606332822,0.101314213516106
"RNU5D__V__QI4868","RNU5D","QI4868",-0.172969688728661,0.000467978599611613,0.0232763004144937,0.123912267258372
"KIAA0853__V__QI13747","KIAA0853","QI13747",-0.172897085622491,0.000533294872260615,0.0250681968754363,0.101706644668326
"KRT78__V__QI4868","KRT78","QI4868",-0.172215784405412,0.00110080080879301,0.0377908943203524,0.121723282089977
"FLJ77644__V__TF28.1","FLJ77644","TF28.1",-0.171698268251819,0.00149000448937628,0.0447568982432259,0.10752172624522
"LOC401399__V__QI4868","LOC401399","QI4868",-0.171607756256689,0.00162861360155052,0.0470365446754335,0.121134363248903
"LOC647176__V__QI4868","LOC647176","QI4868",-0.171574159261614,0.0011802394147167,0.0392929999297205,0.122251483542877
"LRRC17__V__QI13747","LRRC17","QI13747",-0.171329952595163,0.000198683673043536,0.01423088036833,0.103377367854841
"LGI4__V__QI4868","LGI4","QI4868",-0.170768082964949,0.00181749561769512,0.049981716951867,0.120011640815341
"NPEPPS__V__TF28.1","NPEPPS","TF28.1",-0.170688871762924,0.00174149864594984,0.0488069075433907,0.106656617523462
"UMOD__V__QI4868","UMOD","QI4868",-0.170560335574689,0.00148968800226768,0.0447523015969389,0.121567587398686
"CSAG3A__V__QI4868","CSAG3A","QI4868",-0.170534339685127,0.00171977774955515,0.0484649306492403,0.120888614137825
"ADAMTS13__V__QI4868","ADAMTS13","QI4868",-0.169547385323832,0.000870900517131053,0.0331247718746071,0.121863234715984
"RHOJ__V__QI4868","RHOJ","QI4868",-0.169539293331442,0.00145960593328205,0.0442439279319034,0.121128778716163
"PLA2G5__V__QI4868","PLA2G5","QI4868",-0.169529117194734,0.00173081217513771,0.0486381005205151,0.12082140090622
"SPEM1__V__QI4868","SPEM1","QI4868",-0.169528918773304,0.0004252583272333,0.0220508428629576,0.124058832861444
"LOC100131320__V__QI4868","LOC100131320","QI4868",-0.169404288092373,0.000839801888856531,0.0324470401950209,0.12200122900871
"TRPC3__V__QI4868","TRPC3","QI4868",-0.169398703731521,0.00148334055010492,0.044647374081812,0.121006074580394
"C22orf24__V__QI10610","C22orf24","QI10610",-0.169257636844846,0.000990389797822098,0.0356114517130414,0.148394409483073
"TAAR6__V__QI4868","TAAR6","QI4868",-0.168807378798751,0.00152107671564224,0.0452746864543731,0.121377148958099
"MSI1__V__QI4868","MSI1","QI4868",-0.168682035639408,0.00127303414709367,0.040995910619423,0.121871718560019
"MESDC2__V__QI4868","MESDC2","QI4868",-0.168539709097402,0.00131742029903488,0.0417873214281016,0.121315023449893
"GAGE2E__V__QI11173","GAGE2E","QI11173",-0.168468148081842,0.00111409461019819,0.038043105466801,0.127224044789056
"GUCA2B__V__QI4868","GUCA2B","QI4868",-0.168307588238916,0.0011114064150361,0.0379907635606964,0.121440014562547
"MOGAT3__V__QI4868","MOGAT3","QI4868",-0.168285147000172,0.000951978721867874,0.0348198119063747,0.122464033957121
"LOC646566__V__QI4868","LOC646566","QI4868",-0.168257235281504,0.00113732371830905,0.0384881468437088,0.122251378522535
"KRTAP19.3__V__QI4868","KRTAP19.3","QI4868",-0.167907735781658,0.00141738049550659,0.0435299566162643,0.120919440089256
"LOC729970__V__QI4868","LOC729970","QI4868",-0.167889224642868,0.0014709864077023,0.0444378369311262,0.120977272133668
"MFAP3__V__QI13747","MFAP3","QI13747",-0.166689347545637,0.00112391486956692,0.0382319384571599,0.10022076995294
"OR2B6__V__QI4924","OR2B6","QI4924",-0.166302335523597,0.00152199553179968,0.0452917758328914,0.115391710572411
"LOC642933__V__QI4868","LOC642933","QI4868",-0.166251284568797,0.000256898386983724,0.0165208184822813,0.125335637681488
"SCYL3__V__QI4868","SCYL3","QI4868",-0.165867182635468,0.000903683415498497,0.0338225348047602,0.123440465940573
"SPEF2__V__QI4924","SPEF2","QI4924",-0.165253025595803,0.000671479181159527,0.0285913855962798,0.116547948728926
"LOC441131__V__QI4868","LOC441131","QI4868",-0.165085226440693,0.00164961302165737,0.0473660991584482,0.120684132407369
"PBOV1__V__QI4868","PBOV1","QI4868",-0.165031356322718,0.00153930945092961,0.0455758557883492,0.119736396830531
"LOC100130880__V__QI4868","LOC100130880","QI4868",-0.164546595215431,0.00121526057643246,0.0399410166861413,0.120942657241208
"C1orf210__V__QI4868","C1orf210","QI4868",-0.164363403221631,0.00174012373057912,0.0487852803731205,0.119679142161991
"ACSM4__V__QI4868","ACSM4","QI4868",-0.163887192795119,0.000716846841872799,0.0296787715407576,0.122114470404256
"AKR1D1__V__QI3605","AKR1D1","QI3605",-0.163819485045439,1.10028155912843e-08,2.55236252079837e-05,0.105605875150722
"NLRP14__V__QI4868","NLRP14","QI4868",-0.16371642719627,0.00166301787311434,0.0475819612038458,0.121222573417083
"NTF4__V__QI4868","NTF4","QI4868",-0.163080427301174,0.00166481292540992,0.0476095101519634,0.121851248905702
"KRTAP4.7__V__QI3605","KRTAP4.7","QI3605",-0.162792429715349,8.67227180356053e-08,0.000103756381777835,0.10161357235241
"LRAT__V__QI4924","LRAT","QI4924",-0.162631237937937,0.00127215147409994,0.0409798962778934,0.114969300293841
